,RegionID,RegionName,SizeRank,MsaName,Date,ZORI,Year,Month,zipRank,MedianZORI
1,61639,10025,1,"New York, NY",1/1/14,2883,2014,1,10025: 1,2951.5
2,61639,10025,1,"New York, NY",2/1/14,2895,2014,2,10025: 1,2951.5
3,61639,10025,1,"New York, NY",3/1/14,2907,2014,3,10025: 1,2951.5
4,61639,10025,1,"New York, NY",4/1/14,2920,2014,4,10025: 1,2951.5
5,61639,10025,1,"New York, NY",5/1/14,2933,2014,5,10025: 1,2951.5
6,61639,10025,1,"New York, NY",6/1/14,2945,2014,6,10025: 1,2951.5
7,61639,10025,1,"New York, NY",7/1/14,2958,2014,7,10025: 1,2951.5
8,61639,10025,1,"New York, NY",8/1/14,2970,2014,8,10025: 1,2951.5
9,61639,10025,1,"New York, NY",9/1/14,2983,2014,9,10025: 1,2951.5
10,61639,10025,1,"New York, NY",10/1/14,2995,2014,10,10025: 1,2951.5
11,61639,10025,1,"New York, NY",11/1/14,3007,2014,11,10025: 1,2951.5
12,61639,10025,1,"New York, NY",12/1/14,3019,2014,12,10025: 1,2951.5
13,61639,10025,1,"New York, NY",1/1/15,3031,2015,1,10025: 1,3072.5
14,61639,10025,1,"New York, NY",2/1/15,3040,2015,2,10025: 1,3072.5
15,61639,10025,1,"New York, NY",3/1/15,3050,2015,3,10025: 1,3072.5
16,61639,10025,1,"New York, NY",4/1/15,3059,2015,4,10025: 1,3072.5
17,61639,10025,1,"New York, NY",5/1/15,3064,2015,5,10025: 1,3072.5
18,61639,10025,1,"New York, NY",6/1/15,3070,2015,6,10025: 1,3072.5
19,61639,10025,1,"New York, NY",7/1/15,3075,2015,7,10025: 1,3072.5
20,61639,10025,1,"New York, NY",8/1/15,3079,2015,8,10025: 1,3072.5
21,61639,10025,1,"New York, NY",9/1/15,3083,2015,9,10025: 1,3072.5
22,61639,10025,1,"New York, NY",10/1/15,3087,2015,10,10025: 1,3072.5
23,61639,10025,1,"New York, NY",11/1/15,3090,2015,11,10025: 1,3072.5
24,61639,10025,1,"New York, NY",12/1/15,3094,2015,12,10025: 1,3072.5
25,61639,10025,1,"New York, NY",1/1/16,3097,2016,1,10025: 1,3101.5
26,61639,10025,1,"New York, NY",2/1/16,3099,2016,2,10025: 1,3101.5
27,61639,10025,1,"New York, NY",3/1/16,3100,2016,3,10025: 1,3101.5
28,61639,10025,1,"New York, NY",4/1/16,3102,2016,4,10025: 1,3101.5
29,61639,10025,1,"New York, NY",5/1/16,3103,2016,5,10025: 1,3101.5
30,61639,10025,1,"New York, NY",6/1/16,3104,2016,6,10025: 1,3101.5
31,61639,10025,1,"New York, NY",7/1/16,3106,2016,7,10025: 1,3101.5
32,61639,10025,1,"New York, NY",8/1/16,3104,2016,8,10025: 1,3101.5
33,61639,10025,1,"New York, NY",9/1/16,3103,2016,9,10025: 1,3101.5
34,61639,10025,1,"New York, NY",10/1/16,3101,2016,10,10025: 1,3101.5
35,61639,10025,1,"New York, NY",11/1/16,3101,2016,11,10025: 1,3101.5
36,61639,10025,1,"New York, NY",12/1/16,3100,2016,12,10025: 1,3101.5
37,61639,10025,1,"New York, NY",1/1/17,3100,2017,1,10025: 1,3096.5
38,61639,10025,1,"New York, NY",2/1/17,3100,2017,2,10025: 1,3096.5
39,61639,10025,1,"New York, NY",3/1/17,3101,2017,3,10025: 1,3096.5
40,61639,10025,1,"New York, NY",4/1/17,3102,2017,4,10025: 1,3096.5
41,61639,10025,1,"New York, NY",5/1/17,3100,2017,5,10025: 1,3096.5
42,61639,10025,1,"New York, NY",6/1/17,3098,2017,6,10025: 1,3096.5
43,61639,10025,1,"New York, NY",7/1/17,3095,2017,7,10025: 1,3096.5
44,61639,10025,1,"New York, NY",8/1/17,3093,2017,8,10025: 1,3096.5
45,61639,10025,1,"New York, NY",9/1/17,3090,2017,9,10025: 1,3096.5
46,61639,10025,1,"New York, NY",10/1/17,3088,2017,10,10025: 1,3096.5
47,61639,10025,1,"New York, NY",11/1/17,3087,2017,11,10025: 1,3096.5
48,61639,10025,1,"New York, NY",12/1/17,3086,2017,12,10025: 1,3096.5
49,61639,10025,1,"New York, NY",1/1/18,3085,2018,1,10025: 1,3096.5
50,61639,10025,1,"New York, NY",2/1/18,3086,2018,2,10025: 1,3096.5
51,61639,10025,1,"New York, NY",3/1/18,3087,2018,3,10025: 1,3096.5
52,61639,10025,1,"New York, NY",4/1/18,3088,2018,4,10025: 1,3096.5
53,61639,10025,1,"New York, NY",5/1/18,3091,2018,5,10025: 1,3096.5
54,61639,10025,1,"New York, NY",6/1/18,3095,2018,6,10025: 1,3096.5
55,61639,10025,1,"New York, NY",7/1/18,3098,2018,7,10025: 1,3096.5
56,61639,10025,1,"New York, NY",8/1/18,3102,2018,8,10025: 1,3096.5
57,61639,10025,1,"New York, NY",9/1/18,3106,2018,9,10025: 1,3096.5
58,61639,10025,1,"New York, NY",10/1/18,3111,2018,10,10025: 1,3096.5
59,61639,10025,1,"New York, NY",11/1/18,3115,2018,11,10025: 1,3096.5
60,61639,10025,1,"New York, NY",12/1/18,3120,2018,12,10025: 1,3096.5
61,61639,10025,1,"New York, NY",1/1/19,3125,2019,1,10025: 1,3168.5
62,61639,10025,1,"New York, NY",2/1/19,3132,2019,2,10025: 1,3168.5
63,61639,10025,1,"New York, NY",3/1/19,3139,2019,3,10025: 1,3168.5
64,61639,10025,1,"New York, NY",4/1/19,3145,2019,4,10025: 1,3168.5
65,61639,10025,1,"New York, NY",5/1/19,3155,2019,5,10025: 1,3168.5
66,61639,10025,1,"New York, NY",6/1/19,3164,2019,6,10025: 1,3168.5
67,61639,10025,1,"New York, NY",7/1/19,3173,2019,7,10025: 1,3168.5
68,61639,10025,1,"New York, NY",8/1/19,3179,2019,8,10025: 1,3168.5
69,61639,10025,1,"New York, NY",9/1/19,3186,2019,9,10025: 1,3168.5
70,61639,10025,1,"New York, NY",10/1/19,3192,2019,10,10025: 1,3168.5
71,61639,10025,1,"New York, NY",11/1/19,3183,2019,11,10025: 1,3168.5
72,61639,10025,1,"New York, NY",12/1/19,3174,2019,12,10025: 1,3168.5
73,61639,10025,1,"New York, NY",1/1/20,3165,2020,1,10025: 1,2979
74,61639,10025,1,"New York, NY",2/1/20,3137,2020,2,10025: 1,2979
75,61639,10025,1,"New York, NY",3/1/20,3108,2020,3,10025: 1,2979
76,61639,10025,1,"New York, NY",4/1/20,3080,2020,4,10025: 1,2979
77,61639,10025,1,"New York, NY",5/1/20,3040,2020,5,10025: 1,2979
78,61639,10025,1,"New York, NY",6/1/20,2999,2020,6,10025: 1,2979
79,61639,10025,1,"New York, NY",7/1/20,2959,2020,7,10025: 1,2979
80,61639,10025,1,"New York, NY",8/1/20,2929,2020,8,10025: 1,2979
81,61639,10025,1,"New York, NY",9/1/20,2898,2020,9,10025: 1,2979
82,61639,10025,1,"New York, NY",10/1/20,2868,2020,10,10025: 1,2979
83,61639,10025,1,"New York, NY",11/1/20,2840,2020,11,10025: 1,2979
84,61639,10025,1,"New York, NY",12/1/20,2812,2020,12,10025: 1,2979
85,61639,10025,1,"New York, NY",1/1/21,2784,2021,1,10025: 1,2732
86,61639,10025,1,"New York, NY",2/1/21,2758,2021,2,10025: 1,2732
87,61639,10025,1,"New York, NY",3/1/21,2732,2021,3,10025: 1,2732
88,61639,10025,1,"New York, NY",4/1/21,2706,2021,4,10025: 1,2732
89,61639,10025,1,"New York, NY",5/1/21,2682,2021,5,10025: 1,2732
,61637,10023,3,"New York, NY",1/1/14,3134,2014,1,10023: 3,3182
,61637,10023,3,"New York, NY",2/1/14,3143,2014,2,10023: 3,3182
,61637,10023,3,"New York, NY",3/1/14,3152,2014,3,10023: 3,3182
,61637,10023,3,"New York, NY",4/1/14,3161,2014,4,10023: 3,3182
,61637,10023,3,"New York, NY",5/1/14,3169,2014,5,10023: 3,3182
,61637,10023,3,"New York, NY",6/1/14,3178,2014,6,10023: 3,3182
,61637,10023,3,"New York, NY",7/1/14,3186,2014,7,10023: 3,3182
,61637,10023,3,"New York, NY",8/1/14,3194,2014,8,10023: 3,3182
,61637,10023,3,"New York, NY",9/1/14,3202,2014,9,10023: 3,3182
,61637,10023,3,"New York, NY",10/1/14,3210,2014,10,10023: 3,3182
,61637,10023,3,"New York, NY",11/1/14,3216,2014,11,10023: 3,3182
,61637,10023,3,"New York, NY",12/1/14,3222,2014,12,10023: 3,3182
,61637,10023,3,"New York, NY",1/1/15,3227,2015,1,10023: 3,3256
,61637,10023,3,"New York, NY",2/1/15,3232,2015,2,10023: 3,3256
,61637,10023,3,"New York, NY",3/1/15,3237,2015,3,10023: 3,3256
,61637,10023,3,"New York, NY",4/1/15,3242,2015,4,10023: 3,3256
,61637,10023,3,"New York, NY",5/1/15,3248,2015,5,10023: 3,3256
,61637,10023,3,"New York, NY",6/1/15,3253,2015,6,10023: 3,3256
,61637,10023,3,"New York, NY",7/1/15,3259,2015,7,10023: 3,3256
,61637,10023,3,"New York, NY",8/1/15,3265,2015,8,10023: 3,3256
,61637,10023,3,"New York, NY",9/1/15,3271,2015,9,10023: 3,3256
,61637,10023,3,"New York, NY",10/1/15,3277,2015,10,10023: 3,3256
,61637,10023,3,"New York, NY",11/1/15,3281,2015,11,10023: 3,3256
,61637,10023,3,"New York, NY",12/1/15,3286,2015,12,10023: 3,3256
,61637,10023,3,"New York, NY",1/1/16,3290,2016,1,10023: 3,3282.5
,61637,10023,3,"New York, NY",2/1/16,3290,2016,2,10023: 3,3282.5
,61637,10023,3,"New York, NY",3/1/16,3290,2016,3,10023: 3,3282.5
,61637,10023,3,"New York, NY",4/1/16,3290,2016,4,10023: 3,3282.5
,61637,10023,3,"New York, NY",5/1/16,3287,2016,5,10023: 3,3282.5
,61637,10023,3,"New York, NY",6/1/16,3284,2016,6,10023: 3,3282.5
,61637,10023,3,"New York, NY",7/1/16,3281,2016,7,10023: 3,3282.5
,61637,10023,3,"New York, NY",8/1/16,3279,2016,8,10023: 3,3282.5
,61637,10023,3,"New York, NY",9/1/16,3277,2016,9,10023: 3,3282.5
,61637,10023,3,"New York, NY",10/1/16,3275,2016,10,10023: 3,3282.5
,61637,10023,3,"New York, NY",11/1/16,3275,2016,11,10023: 3,3282.5
,61637,10023,3,"New York, NY",12/1/16,3276,2016,12,10023: 3,3282.5
,61637,10023,3,"New York, NY",1/1/17,3277,2017,1,10023: 3,3281
,61637,10023,3,"New York, NY",2/1/17,3278,2017,2,10023: 3,3281
,61637,10023,3,"New York, NY",3/1/17,3280,2017,3,10023: 3,3281
,61637,10023,3,"New York, NY",4/1/17,3281,2017,4,10023: 3,3281
,61637,10023,3,"New York, NY",5/1/17,3282,2017,5,10023: 3,3281
,61637,10023,3,"New York, NY",6/1/17,3282,2017,6,10023: 3,3281
,61637,10023,3,"New York, NY",7/1/17,3283,2017,7,10023: 3,3281
,61637,10023,3,"New York, NY",8/1/17,3282,2017,8,10023: 3,3281
,61637,10023,3,"New York, NY",9/1/17,3281,2017,9,10023: 3,3281
,61637,10023,3,"New York, NY",10/1/17,3281,2017,10,10023: 3,3281
,61637,10023,3,"New York, NY",11/1/17,3280,2017,11,10023: 3,3281
,61637,10023,3,"New York, NY",12/1/17,3279,2017,12,10023: 3,3281
,61637,10023,3,"New York, NY",1/1/18,3278,2018,1,10023: 3,3292
,61637,10023,3,"New York, NY",2/1/18,3279,2018,2,10023: 3,3292
,61637,10023,3,"New York, NY",3/1/18,3281,2018,3,10023: 3,3292
,61637,10023,3,"New York, NY",4/1/18,3282,2018,4,10023: 3,3292
,61637,10023,3,"New York, NY",5/1/18,3286,2018,5,10023: 3,3292
,61637,10023,3,"New York, NY",6/1/18,3290,2018,6,10023: 3,3292
,61637,10023,3,"New York, NY",7/1/18,3294,2018,7,10023: 3,3292
,61637,10023,3,"New York, NY",8/1/18,3298,2018,8,10023: 3,3292
,61637,10023,3,"New York, NY",9/1/18,3302,2018,9,10023: 3,3292
,61637,10023,3,"New York, NY",10/1/18,3306,2018,10,10023: 3,3292
,61637,10023,3,"New York, NY",11/1/18,3311,2018,11,10023: 3,3292
,61637,10023,3,"New York, NY",12/1/18,3316,2018,12,10023: 3,3292
,61637,10023,3,"New York, NY",1/1/19,3321,2019,1,10023: 3,3358.5
,61637,10023,3,"New York, NY",2/1/19,3327,2019,2,10023: 3,3358.5
,61637,10023,3,"New York, NY",3/1/19,3333,2019,3,10023: 3,3358.5
,61637,10023,3,"New York, NY",4/1/19,3340,2019,4,10023: 3,3358.5
,61637,10023,3,"New York, NY",5/1/19,3347,2019,5,10023: 3,3358.5
,61637,10023,3,"New York, NY",6/1/19,3355,2019,6,10023: 3,3358.5
,61637,10023,3,"New York, NY",7/1/19,3362,2019,7,10023: 3,3358.5
,61637,10023,3,"New York, NY",8/1/19,3368,2019,8,10023: 3,3358.5
,61637,10023,3,"New York, NY",9/1/19,3373,2019,9,10023: 3,3358.5
,61637,10023,3,"New York, NY",10/1/19,3379,2019,10,10023: 3,3358.5
,61637,10023,3,"New York, NY",11/1/19,3371,2019,11,10023: 3,3358.5
,61637,10023,3,"New York, NY",12/1/19,3363,2019,12,10023: 3,3358.5
,61637,10023,3,"New York, NY",1/1/20,3355,2020,1,10023: 3,3175.5
,61637,10023,3,"New York, NY",2/1/20,3328,2020,2,10023: 3,3175.5
,61637,10023,3,"New York, NY",3/1/20,3302,2020,3,10023: 3,3175.5
,61637,10023,3,"New York, NY",4/1/20,3275,2020,4,10023: 3,3175.5
,61637,10023,3,"New York, NY",5/1/20,3235,2020,5,10023: 3,3175.5
,61637,10023,3,"New York, NY",6/1/20,3195,2020,6,10023: 3,3175.5
,61637,10023,3,"New York, NY",7/1/20,3156,2020,7,10023: 3,3175.5
,61637,10023,3,"New York, NY",8/1/20,3120,2020,8,10023: 3,3175.5
,61637,10023,3,"New York, NY",9/1/20,3084,2020,9,10023: 3,3175.5
,61637,10023,3,"New York, NY",10/1/20,3048,2020,10,10023: 3,3175.5
,61637,10023,3,"New York, NY",11/1/20,3014,2020,11,10023: 3,3175.5
,61637,10023,3,"New York, NY",12/1/20,2981,2020,12,10023: 3,3175.5
,61637,10023,3,"New York, NY",1/1/21,2947,2021,1,10023: 3,2882
,61637,10023,3,"New York, NY",2/1/21,2914,2021,2,10023: 3,2882
,61637,10023,3,"New York, NY",3/1/21,2882,2021,3,10023: 3,2882
,61637,10023,3,"New York, NY",4/1/21,2849,2021,4,10023: 3,2882
,61637,10023,3,"New York, NY",5/1/21,2819,2021,5,10023: 3,2882
,61616,10002,7,"New York, NY",1/1/14,2696,2014,1,10002: 7,2774
,61616,10002,7,"New York, NY",2/1/14,2710,2014,2,10002: 7,2774
,61616,10002,7,"New York, NY",3/1/14,2725,2014,3,10002: 7,2774
,61616,10002,7,"New York, NY",4/1/14,2739,2014,4,10002: 7,2774
,61616,10002,7,"New York, NY",5/1/14,2753,2014,5,10002: 7,2774
,61616,10002,7,"New York, NY",6/1/14,2767,2014,6,10002: 7,2774
,61616,10002,7,"New York, NY",7/1/14,2781,2014,7,10002: 7,2774
,61616,10002,7,"New York, NY",8/1/14,2794,2014,8,10002: 7,2774
,61616,10002,7,"New York, NY",9/1/14,2808,2014,9,10002: 7,2774
,61616,10002,7,"New York, NY",10/1/14,2822,2014,10,10002: 7,2774
,61616,10002,7,"New York, NY",11/1/14,2835,2014,11,10002: 7,2774
,61616,10002,7,"New York, NY",12/1/14,2848,2014,12,10002: 7,2774
,61616,10002,7,"New York, NY",1/1/15,2861,2015,1,10002: 7,2910
,61616,10002,7,"New York, NY",2/1/15,2872,2015,2,10002: 7,2910
,61616,10002,7,"New York, NY",3/1/15,2882,2015,3,10002: 7,2910
,61616,10002,7,"New York, NY",4/1/15,2893,2015,4,10002: 7,2910
,61616,10002,7,"New York, NY",5/1/15,2900,2015,5,10002: 7,2910
,61616,10002,7,"New York, NY",6/1/15,2907,2015,6,10002: 7,2910
,61616,10002,7,"New York, NY",7/1/15,2913,2015,7,10002: 7,2910
,61616,10002,7,"New York, NY",8/1/15,2918,2015,8,10002: 7,2910
,61616,10002,7,"New York, NY",9/1/15,2923,2015,9,10002: 7,2910
,61616,10002,7,"New York, NY",10/1/15,2927,2015,10,10002: 7,2910
,61616,10002,7,"New York, NY",11/1/15,2933,2015,11,10002: 7,2910
,61616,10002,7,"New York, NY",12/1/15,2938,2015,12,10002: 7,2910
,61616,10002,7,"New York, NY",1/1/16,2944,2016,1,10002: 7,2979
,61616,10002,7,"New York, NY",2/1/16,2950,2016,2,10002: 7,2979
,61616,10002,7,"New York, NY",3/1/16,2957,2016,3,10002: 7,2979
,61616,10002,7,"New York, NY",4/1/16,2963,2016,4,10002: 7,2979
,61616,10002,7,"New York, NY",5/1/16,2969,2016,5,10002: 7,2979
,61616,10002,7,"New York, NY",6/1/16,2976,2016,6,10002: 7,2979
,61616,10002,7,"New York, NY",7/1/16,2982,2016,7,10002: 7,2979
,61616,10002,7,"New York, NY",8/1/16,2987,2016,8,10002: 7,2979
,61616,10002,7,"New York, NY",9/1/16,2993,2016,9,10002: 7,2979
,61616,10002,7,"New York, NY",10/1/16,2998,2016,10,10002: 7,2979
,61616,10002,7,"New York, NY",11/1/16,3001,2016,11,10002: 7,2979
,61616,10002,7,"New York, NY",12/1/16,3004,2016,12,10002: 7,2979
,61616,10002,7,"New York, NY",1/1/17,3007,2017,1,10002: 7,3007
,61616,10002,7,"New York, NY",2/1/17,3007,2017,2,10002: 7,3007
,61616,10002,7,"New York, NY",3/1/17,3007,2017,3,10002: 7,3007
,61616,10002,7,"New York, NY",4/1/17,3007,2017,4,10002: 7,3007
,61616,10002,7,"New York, NY",5/1/17,3007,2017,5,10002: 7,3007
,61616,10002,7,"New York, NY",6/1/17,3006,2017,6,10002: 7,3007
,61616,10002,7,"New York, NY",7/1/17,3005,2017,7,10002: 7,3007
,61616,10002,7,"New York, NY",8/1/17,3007,2017,8,10002: 7,3007
,61616,10002,7,"New York, NY",9/1/17,3009,2017,9,10002: 7,3007
,61616,10002,7,"New York, NY",10/1/17,3011,2017,10,10002: 7,3007
,61616,10002,7,"New York, NY",11/1/17,3015,2017,11,10002: 7,3007
,61616,10002,7,"New York, NY",12/1/17,3020,2017,12,10002: 7,3007
,61616,10002,7,"New York, NY",1/1/18,3024,2018,1,10002: 7,3059.5
,61616,10002,7,"New York, NY",2/1/18,3031,2018,2,10002: 7,3059.5
,61616,10002,7,"New York, NY",3/1/18,3037,2018,3,10002: 7,3059.5
,61616,10002,7,"New York, NY",4/1/18,3043,2018,4,10002: 7,3059.5
,61616,10002,7,"New York, NY",5/1/18,3050,2018,5,10002: 7,3059.5
,61616,10002,7,"New York, NY",6/1/18,3056,2018,6,10002: 7,3059.5
,61616,10002,7,"New York, NY",7/1/18,3063,2018,7,10002: 7,3059.5
,61616,10002,7,"New York, NY",8/1/18,3067,2018,8,10002: 7,3059.5
,61616,10002,7,"New York, NY",9/1/18,3071,2018,9,10002: 7,3059.5
,61616,10002,7,"New York, NY",10/1/18,3074,2018,10,10002: 7,3059.5
,61616,10002,7,"New York, NY",11/1/18,3079,2018,11,10002: 7,3059.5
,61616,10002,7,"New York, NY",12/1/18,3083,2018,12,10002: 7,3059.5
,61616,10002,7,"New York, NY",1/1/19,3087,2019,1,10002: 7,3141
,61616,10002,7,"New York, NY",2/1/19,3096,2019,2,10002: 7,3141
,61616,10002,7,"New York, NY",3/1/19,3104,2019,3,10002: 7,3141
,61616,10002,7,"New York, NY",4/1/19,3112,2019,4,10002: 7,3141
,61616,10002,7,"New York, NY",5/1/19,3123,2019,5,10002: 7,3141
,61616,10002,7,"New York, NY",6/1/19,3135,2019,6,10002: 7,3141
,61616,10002,7,"New York, NY",7/1/19,3147,2019,7,10002: 7,3141
,61616,10002,7,"New York, NY",8/1/19,3158,2019,8,10002: 7,3141
,61616,10002,7,"New York, NY",9/1/19,3169,2019,9,10002: 7,3141
,61616,10002,7,"New York, NY",10/1/19,3180,2019,10,10002: 7,3141
,61616,10002,7,"New York, NY",11/1/19,3177,2019,11,10002: 7,3141
,61616,10002,7,"New York, NY",12/1/19,3174,2019,12,10002: 7,3141
,61616,10002,7,"New York, NY",1/1/20,3171,2020,1,10002: 7,2973.5
,61616,10002,7,"New York, NY",2/1/20,3143,2020,2,10002: 7,2973.5
,61616,10002,7,"New York, NY",3/1/20,3115,2020,3,10002: 7,2973.5
,61616,10002,7,"New York, NY",4/1/20,3087,2020,4,10002: 7,2973.5
,61616,10002,7,"New York, NY",5/1/20,3041,2020,5,10002: 7,2973.5
,61616,10002,7,"New York, NY",6/1/20,2996,2020,6,10002: 7,2973.5
,61616,10002,7,"New York, NY",7/1/20,2951,2020,7,10002: 7,2973.5
,61616,10002,7,"New York, NY",8/1/20,2908,2020,8,10002: 7,2973.5
,61616,10002,7,"New York, NY",9/1/20,2865,2020,9,10002: 7,2973.5
,61616,10002,7,"New York, NY",10/1/20,2822,2020,10,10002: 7,2973.5
,61616,10002,7,"New York, NY",11/1/20,2782,2020,11,10002: 7,2973.5
,61616,10002,7,"New York, NY",12/1/20,2742,2020,12,10002: 7,2973.5
,61616,10002,7,"New York, NY",1/1/21,2701,2021,1,10002: 7,2624
,61616,10002,7,"New York, NY",2/1/21,2663,2021,2,10002: 7,2624
,61616,10002,7,"New York, NY",3/1/21,2624,2021,3,10002: 7,2624
,61616,10002,7,"New York, NY",4/1/21,2585,2021,4,10002: 7,2624
,61616,10002,7,"New York, NY",5/1/21,2548,2021,5,10002: 7,2624
,62037,11226,11,"New York, NY",1/1/14,1692,2014,1,11226: 11,1720.5
,62037,11226,11,"New York, NY",2/1/14,1697,2014,2,11226: 11,1720.5
,62037,11226,11,"New York, NY",3/1/14,1702,2014,3,11226: 11,1720.5
,62037,11226,11,"New York, NY",4/1/14,1706,2014,4,11226: 11,1720.5
,62037,11226,11,"New York, NY",5/1/14,1712,2014,5,11226: 11,1720.5
,62037,11226,11,"New York, NY",6/1/14,1718,2014,6,11226: 11,1720.5
,62037,11226,11,"New York, NY",7/1/14,1723,2014,7,11226: 11,1720.5
,62037,11226,11,"New York, NY",8/1/14,1729,2014,8,11226: 11,1720.5
,62037,11226,11,"New York, NY",9/1/14,1735,2014,9,11226: 11,1720.5
,62037,11226,11,"New York, NY",10/1/14,1742,2014,10,11226: 11,1720.5
,62037,11226,11,"New York, NY",11/1/14,1751,2014,11,11226: 11,1720.5
,62037,11226,11,"New York, NY",12/1/14,1761,2014,12,11226: 11,1720.5
,62037,11226,11,"New York, NY",1/1/15,1770,2015,1,11226: 11,1836
,62037,11226,11,"New York, NY",2/1/15,1782,2015,2,11226: 11,1836
,62037,11226,11,"New York, NY",3/1/15,1793,2015,3,11226: 11,1836
,62037,11226,11,"New York, NY",4/1/15,1805,2015,4,11226: 11,1836
,62037,11226,11,"New York, NY",5/1/15,1817,2015,5,11226: 11,1836
,62037,11226,11,"New York, NY",6/1/15,1830,2015,6,11226: 11,1836
,62037,11226,11,"New York, NY",7/1/15,1842,2015,7,11226: 11,1836
,62037,11226,11,"New York, NY",8/1/15,1853,2015,8,11226: 11,1836
,62037,11226,11,"New York, NY",9/1/15,1863,2015,9,11226: 11,1836
,62037,11226,11,"New York, NY",10/1/15,1874,2015,10,11226: 11,1836
,62037,11226,11,"New York, NY",11/1/15,1884,2015,11,11226: 11,1836
,62037,11226,11,"New York, NY",12/1/15,1895,2015,12,11226: 11,1836
,62037,11226,11,"New York, NY",1/1/16,1905,2016,1,11226: 11,1958
,62037,11226,11,"New York, NY",2/1/16,1916,2016,2,11226: 11,1958
,62037,11226,11,"New York, NY",3/1/16,1926,2016,3,11226: 11,1958
,62037,11226,11,"New York, NY",4/1/16,1937,2016,4,11226: 11,1958
,62037,11226,11,"New York, NY",5/1/16,1945,2016,5,11226: 11,1958
,62037,11226,11,"New York, NY",6/1/16,1954,2016,6,11226: 11,1958
,62037,11226,11,"New York, NY",7/1/16,1962,2016,7,11226: 11,1958
,62037,11226,11,"New York, NY",8/1/16,1968,2016,8,11226: 11,1958
,62037,11226,11,"New York, NY",9/1/16,1974,2016,9,11226: 11,1958
,62037,11226,11,"New York, NY",10/1/16,1980,2016,10,11226: 11,1958
,62037,11226,11,"New York, NY",11/1/16,1982,2016,11,11226: 11,1958
,62037,11226,11,"New York, NY",12/1/16,1985,2016,12,11226: 11,1958
,62037,11226,11,"New York, NY",1/1/17,1987,2017,1,11226: 11,1986
,62037,11226,11,"New York, NY",2/1/17,1986,2017,2,11226: 11,1986
,62037,11226,11,"New York, NY",3/1/17,1986,2017,3,11226: 11,1986
,62037,11226,11,"New York, NY",4/1/17,1986,2017,4,11226: 11,1986
,62037,11226,11,"New York, NY",5/1/17,1985,2017,5,11226: 11,1986
,62037,11226,11,"New York, NY",6/1/17,1985,2017,6,11226: 11,1986
,62037,11226,11,"New York, NY",7/1/17,1984,2017,7,11226: 11,1986
,62037,11226,11,"New York, NY",8/1/17,1986,2017,8,11226: 11,1986
,62037,11226,11,"New York, NY",9/1/17,1987,2017,9,11226: 11,1986
,62037,11226,11,"New York, NY",10/1/17,1988,2017,10,11226: 11,1986
,62037,11226,11,"New York, NY",11/1/17,1992,2017,11,11226: 11,1986
,62037,11226,11,"New York, NY",12/1/17,1997,2017,12,11226: 11,1986
,62037,11226,11,"New York, NY",1/1/18,2001,2018,1,11226: 11,2035
,62037,11226,11,"New York, NY",2/1/18,2008,2018,2,11226: 11,2035
,62037,11226,11,"New York, NY",3/1/18,2014,2018,3,11226: 11,2035
,62037,11226,11,"New York, NY",4/1/18,2020,2018,4,11226: 11,2035
,62037,11226,11,"New York, NY",5/1/18,2026,2018,5,11226: 11,2035
,62037,11226,11,"New York, NY",6/1/18,2032,2018,6,11226: 11,2035
,62037,11226,11,"New York, NY",7/1/18,2038,2018,7,11226: 11,2035
,62037,11226,11,"New York, NY",8/1/18,2043,2018,8,11226: 11,2035
,62037,11226,11,"New York, NY",9/1/18,2047,2018,9,11226: 11,2035
,62037,11226,11,"New York, NY",10/1/18,2051,2018,10,11226: 11,2035
,62037,11226,11,"New York, NY",11/1/18,2054,2018,11,11226: 11,2035
,62037,11226,11,"New York, NY",12/1/18,2057,2018,12,11226: 11,2035
,62037,11226,11,"New York, NY",1/1/19,2059,2019,1,11226: 11,2079
,62037,11226,11,"New York, NY",2/1/19,2062,2019,2,11226: 11,2079
,62037,11226,11,"New York, NY",3/1/19,2065,2019,3,11226: 11,2079
,62037,11226,11,"New York, NY",4/1/19,2068,2019,4,11226: 11,2079
,62037,11226,11,"New York, NY",5/1/19,2072,2019,5,11226: 11,2079
,62037,11226,11,"New York, NY",6/1/19,2077,2019,6,11226: 11,2079
,62037,11226,11,"New York, NY",7/1/19,2081,2019,7,11226: 11,2079
,62037,11226,11,"New York, NY",8/1/19,2086,2019,8,11226: 11,2079
,62037,11226,11,"New York, NY",9/1/19,2091,2019,9,11226: 11,2079
,62037,11226,11,"New York, NY",10/1/19,2096,2019,10,11226: 11,2079
,62037,11226,11,"New York, NY",11/1/19,2098,2019,11,11226: 11,2079
,62037,11226,11,"New York, NY",12/1/19,2100,2019,12,11226: 11,2079
,62037,11226,11,"New York, NY",1/1/20,2103,2020,1,11226: 11,2065
,62037,11226,11,"New York, NY",2/1/20,2099,2020,2,11226: 11,2065
,62037,11226,11,"New York, NY",3/1/20,2095,2020,3,11226: 11,2065
,62037,11226,11,"New York, NY",4/1/20,2091,2020,4,11226: 11,2065
,62037,11226,11,"New York, NY",5/1/20,2080,2020,5,11226: 11,2065
,62037,11226,11,"New York, NY",6/1/20,2070,2020,6,11226: 11,2065
,62037,11226,11,"New York, NY",7/1/20,2060,2020,7,11226: 11,2065
,62037,11226,11,"New York, NY",8/1/20,2047,2020,8,11226: 11,2065
,62037,11226,11,"New York, NY",9/1/20,2035,2020,9,11226: 11,2065
